ATCOCode,NaptanCode,PlateCode,CommonName,Landmark,Street,Indicator,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,Town,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,Status
450010163,45010163,45010163,Glencoe Terrace,,Station Road,opp,NE,E0032753,Great Preston,Leeds,Great Preston,440769,429741,-1.383053215,53.762433953699784,BCT,MKD,OTH,active
450010164,45010164,45010164,Kippax Leisure Ctr,Kippax Leisure Centre,Station Road,at,NE,E0032974,Kippax,Leeds,Kippax,441000,429883,-1.379530586,53.763692100837325,BCT,MKD,OTH,active
450010165,45010165,45010165,The Drive,,Station Road,at,NE,E0032974,Kippax,Leeds,Kippax,441115,429949,-1.377777442,53.764276237238910,BCT,MKD,OTH,active
450010166,45010166,45010166,The Drive,Allotments,Station Road,,SW,E0032974,Kippax,Leeds,Kippax,441098,429929,-1.378037966,53.764097825247411,BCT,MKD,OTH,active
450010167,45010167,45010167,Butt Hill,Bottom of Butt Hill,Butt Hill,at,SW,E0032974,Kippax,Leeds,Kippax,441385,430014,-1.3736732,53.764839105098915,BCT,MKD,OTH,active
450010168,45010168,45010168,Cross Hills,The White Swan PH,Leeds Road,N bound,N,E0032974,Kippax,Leeds,Kippax,441546,430243,-1.371200269,53.766884455491898,BCT,MKD,TIP,active
450010171,45010171,45010171,Valley Road Valley Ridge,Kippax Common,Valley Road,,SW,E0032974,Kippax,Leeds,Kippax,440958,431183,-1.379995607,53.775379108358827,BCT,MKD,OTH,active
450010172,45010172,45010172,Valley Road Valley Ridge,,Valley Road,adj,NE,E0032974,Kippax,Leeds,Kippax Common,440968,431209,-1.379840436,53.775611998032893,BCT,MKD,OTH,active
450010173,45010173,45010173,Valley Rd Birch Road,,Valley Road,stop,NE,E0032974,Kippax,Leeds,Kippax Common,441245,430916,-1.375676633,53.772956870128468,BCT,MKD,OTH,active
450010174,45010174,45010174,Moorgate Road,Petrol Station,Leeds Road,at,SE,E0032974,Kippax,Leeds,Kippax,441307,431046,-1.374718622,53.774120339700957,BCT,MKD,OTH,active
450010175,45010175,45010175,Calvert Close,,Leeds Road,,SE,E0032974,Kippax,Leeds,Kippax,441172,431261,-1.376738263,53.776063303016670,BCT,MKD,OTH,active
450010176,45010176,45010176,Kippax North School,,Leeds Road,,SE,E0032974,Kippax,Leeds,Kippax,440958,431372,-1.379970582,53.777077738592730,BCT,MKD,OTH,active
450010177,45010177,45010177,Kippax North School,Wireless Station - Kippax North School,Leeds Road,opp,NW,E0032974,Kippax,Leeds,Kippax,440875,431420,-1.381223627,53.777515639859203,BCT,MKD,OTH,active
450010178,45010178,45010178,Selby Rd Ninelands Lane,Crusader PH,Selby Road,opp,W,E0057111,Garforth,Leeds,Garforth,441002,432052,-1.379212802,53.783185754823812,BCT,MKD,OTH,active
450010179,45010179,45010179,Longdike Ln Ridge Road,,Longdike Lane,,E,E0032974,Kippax,Leeds,Kippax,442696,429716,-1.353827926,53.762055349496258,BCT,MKD,OTH,active
450010180,45010180,45010180,Kippax Comm Ctr,Kippax Community Centre,Gibson Lane,at,N,E0032974,Kippax,Leeds,Kippax,441994,430374,-1.364386502,53.768025989261254,BCT,MKD,TIP,active
450010181,45010181,45010181,Sandgate Drive,Allotments,Gibson Lane,opp,N,E0032974,Kippax,Leeds,Kippax,442039,430606,-1.363672333,53.770107456716680,BCT,MKD,OTH,active
450010182,45010182,45010182,Sandgate Drive,Allotments,Gibson Lane,,S,E0032974,Kippax,Leeds,Kippax,442054,430612,-1.363443956,53.770160173872228,BCT,MKD,OTH,active
450010183,45010183,45010183,Rutland Close,,Leeds Road,,SE,E0032974,Kippax,Leeds,Kippax,441509,430758,-1.371692466,53.771515937671019,BCT,MKD,TIP,active
450010184,45010184,45010184,Rutland Close,,Leeds Road,,NW,E0032974,Kippax,Leeds,Kippax,441479,430791,-1.372143182,53.771814906986570,BCT,MKD,TIP,active
450010185,45010185,45010185,Hazelwood Avenue,,Ninelands Lane,at,S,E0057111,Garforth,Leeds,Garforth,441097,432367,-1.377729255,53.786009330826651,BCT,MKD,OTH,active
450010186,45010186,45010186,Hazlewood Avenue,Footpath,Ninelands Lane,,N,E0057111,Garforth,Leeds,Garforth,441087,432422,-1.377873711,53.786504427313112,BCT,MKD,OTH,active
450010187,45010187,45010187,St Mary's Church,St Marys Church,Church Lane,at,W,E0057111,Garforth,Leeds,Garforth,441006,433125,-1.379009761,53.792828966211943,BCT,MKD,OTH,active
450010188,45010188,45010188,Grange Avenue,Residential Home,Church Lane,,SW,E0057111,Garforth,Leeds,Garforth,440765,433070,-1.382675162,53.792353535872955,BCT,MKD,OTH,active
450010190,45010190,45010190,Barleyhill Road,,Wakefield Road,adj,SW,E0057111,Garforth,Leeds,Garforth,439817,433177,-1.397050968,53.793388372978548,BCT,MKD,OTH,active
450010191,45010191,45010191,Barleyhill Road,,Wakefield Road,,NE,E0057111,Garforth,Leeds,Garforth,439848,433206,-1.396576672,53.793646643673078,BCT,MKD,OTH,active
450010192,45010192,45010192,Dar Villas,,Wakefield Road,,N,E0057111,Garforth,Leeds,Garforth,439389,432761,-1.403600718,53.789682056013810,BCT,MKD,OTH,active
450010193,45010193,45010193,Garforth Bridge,The George PH,Wakefield Road,S bound,S,E0057111,Garforth,Leeds,Garforth,439376,432543,-1.403825799,53.787723765558340,BCT,MKD,TIP,active
450010194,45010194,45010194,Garforth Bridge,Miller & Carter Stake House (The George PH),Wakefield Road,N bound,N,E0057111,Garforth,Leeds,Garforth,439349,432479,-1.40424373,53.787150602198359,BCT,MKD,TIP,active
450010195,45010195,45010195,Beech Grove Terrace,,Lidgett Lane,at,N,E0057111,Garforth,Leeds,Garforth,440358,432920,-1.388872552,53.791037046684991,BCT,MKD,OTH,active
450010196,45010196,45010196,Garforth Main St A,Jack Fulton Frozen Foods,Main Street,,N,E0057111,Garforth,Leeds,Garforth,440385,433137,-1.388434379,53.792985235506748,BCT,MKD,OTH,active
450010197,45010197,45010197,Garforth Main St B,Garforth Post Office,Main Street,at,S,E0057111,Garforth,Leeds,Garforth,440399,433176,-1.388216773,53.793334662619792,BCT,MKD,OTH,active
450010199,45010199,45010199,Ash Lane,,Aberford Road,,W,E0032620,East Garforth,Leeds,Garforth,441273,433574,-1.374896989,53.796843274023651,BCT,MKD,OTH,active
450010200,45010200,45010200,Main St Chapel Lane,Stone Shelter - New Inn PH,Main Street,before,SE,E0032234,Barwick-in-Elmet,Leeds,Barwick in Elmet,439975,437144,-1.394138951,53.829029442688174,BCT,MKD,OTH,active
450010201,45010201,45010201,Cattle Lane Main St,The Swan PH,Cattle Lane,stop,W,E0032162,Aberford,Leeds,Aberford,443303,437243,-1.343565975,53.829653318706505,BCT,MKD,TIP,active
450010202,45010202,45010202,Main Street St Johns Close,,Main Street,at,S,E0032162,Aberford,Leeds,Aberford,443414,437884,-1.341789357,53.835404949262006,BCT,MKD,OTH,active
450010203,45010203,45010203,Main St Highfield Road,,Main Street,S bound,S,E0032162,Aberford,Leeds,Aberford,443362,437604,-1.342618854,53.832892832997736,BCT,MKD,OTH,active
450010205,45010205,45010205,Rakehill Road,,Station Road,,N,E0033514,Scholes,Leeds,Scholes,437582,437201,-1.430487014,53.829719733281337,BCT,MKD,TIP,active
450010206,45010206,45010206,Ling Lane,YE College,Wetherby Road,,S,E0052859,Scarcroft,Leeds,Scarcroft,436253,441200,-1.450207378,53.865754714373828,BCT,MKD,TIP,active
450010207,45010207,45010207,Thorner Lane,The Inn at Scarcroft,Wetherby Road,opp,NE,E0052859,Scarcroft,Leeds,Scarcroft,436529,441930,-1.445923975,53.872296248145695,BCT,MKD,TIP,active
450010208,45010208,45010208,Wayside Mount,,Wetherby Road,opp,SW,E0052859,Scarcroft,Leeds,Scarcroft,436666,442203,-1.443807946,53.874740182031729,BCT,MKD,OTH,active
450010209,45010209,45010209,Church Lane,,Wetherby Road,,N,E0032226,Bardsey,Leeds,Bardsey,436895,443156,-1.440210785,53.883288997043209,BCT,MKD,TIP,active
450010210,45010210,45010210,Church Lane,,Wetherby Road,opp,S,E0032226,Bardsey,Leeds,Bardsey,436906,443242,-1.44003313,53.884061133109420,BCT,MKD,TIP,active
450010211,45010211,45010211,Mill Lane,,Wetherby Road,,NW,E0032226,Bardsey,Leeds,Bardsey,436854,443496,-1.440793714,53.886347617048507,BCT,MKD,TIP,active
450010212,45010212,45010212,Rigton Bank,,Wetherby Road,at,SW,E0032226,Bardsey,Leeds,Bardsey,436813,443824,-1.441378163,53.889298384192202,BCT,MKD,OTH,active
450010213,45010213,45010213,Thorner Lane,The Bracken Fox PH,Wetherby Road,,SW,E0052859,Scarcroft,Leeds,Scarcroft,436490,441815,-1.446530725,53.871265429440307,BCT,MKD,TIP,active
450010214,45010214,45010214,Kirkfield Avenue,,Church Hill,at,SW,E0052862,Thorner,Leeds,Thorner,438380,440737,-1.417922949,53.861441112973303,BCT,MKD,TIP,active
450010215,45010215,45010215,Congreve Approach,,Wetherby Road,at,SW,E0032226,Bardsey,Leeds,Rigton Hill,437455,444500,-1.431528305,53.895328021836399,BCT,MKD,OTH,active
450010216,45010216,45010216,Congreve Approach,,Wetherby Road,,NE,E0032226,Bardsey,Leeds,Rigton Hill,437479,444539,-1.431158356,53.895676800204377,BCT,MKD,OTH,active
450010217,45010217,45010217,Brookside,Tesco Express,Leeds Road,,SW,E0052848,Collingham,Wetherby,Collingham,438659,445808,-1.413043269,53.906995345542327,BCT,MKD,OTH,active
450010218,45010218,45010218,Collingham Main St,Memorial Hall,Main Street,,E,E0052848,Collingham,Wetherby,Collingham,438865,445964,-1.409888099,53.908382005913786,BCT,MKD,TIP,active
450010219,45010219,45010219,Bellwood Avenue,,Willow Lane,,NW,E0052847,Clifford,Wetherby,Clifford,442568,444557,-1.353720435,53.895446886286052,BCT,MKD,OTH,active
450010220,45010220,45010220,Bellwood Avenue,,Willow Lane,at,SE,E0052847,Clifford,Wetherby,Clifford,442595,444540,-1.353311958,53.895291891983923,BCT,MKD,OTH,active
450010221,45010221,45010221,Church Causeway,HM Prison Thorp Arch,Walton Road,,S,E0052863,Thorp Arch,Wetherby,Thorp Arch,443924,446596,-1.332795627,53.913658963204696,BCT,MKD,OTH,active
450010223,45010223,45010223,Thorp Arch Grange,ADS Sports Ground,Walton Road,at,S,E0052864,Walton,Wetherby,Walton,444083,447255,-1.330280493,53.919568036031748,BCT,MKD,OTH,active
450010224,45010224,45010224,Walton Corner,,Wetherby Road,W bound,W,E0052864,Walton,Wetherby,Walton,444060,447558,-1.330587119,53.922293095854407,BCT,MKD,TIP,active
450010227,45010227,45010227,Sandbeck Lane,Aldi Supermarket,Deighton Road,before,SE,E0052865,Wetherby,,Wetherby,440418,449259,-1.385815668,53.937876555061408,BCT,MKD,TIP,active
450010228,45010228,45010228,Shadwell Ln Sand Hill Lane,,Shadwell Lane,S bound,SW,E0033228,Moortown,Leeds,Moortown,431041,439058,-1.529675593,53.846840047194469,BCT,MKD,OTH,active
450010229,45010229,45010229,Shadwell Ln Ring Road,,Shadwell Lane,,SW,E0033228,Moortown,Leeds,Moortown,431147,439232,-1.528046927,53.848397563441900,BCT,MKD,OTH,active
450010230,45010230,45010230,Shadwell Lane The Moorlands,Moorlands PH,Shadwell Lane,,SW,E0033228,Moortown,Leeds,Moortown,431485,439510,-1.522881103,53.850875802698965,BCT,MKD,OTH,active
450010231,45010231,45010231,Shadwell Ln Linton Avenue,Childrens Centre,Shadwell Lane,,SW,E0033228,Moortown,Leeds,Moortown,431610,439577,-1.520974184,53.851470404006712,BCT,MKD,OTH,active
450010232,45010232,45010232,Shadwell Lane Birchwood Hill,,Shadwell Lane,at,W,E0033228,Moortown,Leeds,Shadwell,432103,439752,-1.513462068,53.853013093775779,BCT,MKD,TIP,active
450010233,45010233,45010233,Shadwell Ln Darkwood Way,,Shadwell Lane,adj,W,E0033228,Moortown,Leeds,Moortown,432480,439871,-1.5077187,53.854059252285985,BCT,MKD,OTH,active
450010234,45010234,45010234,The Red Lion PH,The Red Lion PH,Shadwell Lane,adj,NW,E0033533,Shadwell,Leeds,Shadwell,433973,439979,-1.485011014,53.854934706122656,BCT,MKD,OTH,active
450010235,45010235,45010235,Main St Terminus,Bus Terminus,Main Street,,W,E0033533,Shadwell,Leeds,Shadwell,434903,439597,-1.47091668,53.851440015074680,BCT,MKD,TIP,active
450010236,45010236,45010236,Red Hall Lane,Garage,Wetherby Road,,SW,N0077059,Wellington Hill,Leeds,Whinmoor,434981,438342,-1.469873493,53.840155474332811,BCT,MKD,TIP,active
450010237,45010237,45010237,Red Hall Gardens,Wetherby Road Roundabout,Wetherby Road,,SW,N0077059,Wellington Hill,Leeds,Wellington Hill,434876,438117,-1.471494564,53.838140320064255,BCT,MKD,OTH,active
450010238,45010238,45010238,Elmete Lane,,Wetherby Road,W bound,W,E0033471,Roundhay,Leeds,Roundhay,433851,437119,-1.487179664,53.829238315510509,BCT,MKD,OTH,active
450010239,45010239,45010239,Roundhay Park Gates,Roundhay Park Entrance,Wetherby Road,,NW,E0033471,Roundhay,Leeds,Roundhay,433446,437216,-1.493322102,53.830136237633745,BCT,MKD,OTH,active
450010240,45010240,45010240,Oakwood Clock,,Wetherby Road,NE bound,NE,E0033330,Oakwood,Leeds,Roundhay,432754,436924,-1.503866531,53.827555783439834,BCT,MKD,TIP,active
450010242,45010242,45010242,Oakwood Ln Dib Lane,,Oakwood Lane,,S,E0032671,Fearnville,Leeds,Fearnville,433577,435892,-1.491475886,53.818228288883780,BCT,MKD,OTH,active
450010243,45010243,45010243,Fearnville Leis Ctr,Sports Centre,Oakwood Lane,at,N,E0032731,Gipton,Leeds,Fearnville,433583,435636,-1.491412599,53.815927084263315,BCT,MKD,OTH,active
450010244,45010244,45010244,Carrwood Park,Garden Centre,Selby Road,,E,N0080304,Swillington Common,Leeds,Swillington Common,438318,432768,-1.41985548,53.789824675868680,BCT,MKD,OTH,active
450010245,45010245,45010245,Carrwood Park,Garden Centre,Selby Road,,NW,N0080304,Swillington Common,Leeds,Swillington,438393,432707,-1.418724702,53.789270928041226,BCT,MKD,OTH,active
450010246,45010246,45010246,Colton Retail Park,Colton Retail Park,Selby Road,at,NW,E0032493,Colton,Leeds,Colton,437417,433283,-1.433468594,53.794518599923713,BCT,MKD,TIP,active
450010247,45010247,45010247,Austhorpe Lane,,Selby Road,,NW,E0032493,Colton,Leeds,Whitkirk,437189,433442,-1.436910454,53.795963908625240,BCT,MKD,OTH,active
450010248,45010248,45010248,Detroit Drive,,Selby Road,,NW,E0032493,Colton,Leeds,Austhorpe,436991,433570,-1.439900836,53.797128380377153,BCT,MKD,OTH,active
450010249,45010249,45010249,Chantry Garth,,Colton Lane,at,N,E0032493,Colton,Leeds,Colton,436786,433366,-1.443037171,53.795309410446265,BCT,MKD,OTH,active
450010250,45010250,45010250,Darnley Lane,Wood,Colton Lane,,NE,E0032493,Colton,Leeds,Colton,436713,433162,-1.444169547,53.793481091673904,BCT,MKD,OTH,active
450010251,45010251,45010251,Laurel Hill Avenue,,Colton Lane,,W,E0032493,Colton,Leeds,Colton,436769,432977,-1.443341504,53.791814456010449,BCT,MKD,OTH,active
450010252,45010252,45010252,Laurel Hill Way,,Colton Lane,opp,NW,E0032493,Colton,Leeds,Colton,436964,432895,-1.440391437,53.791063708828503,BCT,MKD,OTH,active
450010253,45010253,45010253,Swillington Church,Public Library,Wakefield Road,SW bound,SW,E0052861,Swillington,Leeds,Swillington,438433,430339,-1.418411783,53.767985535416152,BCT,MKD,TIP,active
450010254,45010254,45010254,Wakefield Road Hill Crest,,Wakefield Road,,SW,E0052861,Swillington,Leeds,Swillington,438177,430106,-1.422324082,53.765910205189528,BCT,MKD,OTH,active
450010255,45010255,45010255,Wakefield Road Hill Crest,,Wakefield Road,adj,NE,E0052861,Swillington,Leeds,Swillington,438165,430113,-1.422505253,53.765973994602476,BCT,MKD,OTH,active
450010256,45010256,45010256,Swillington Church,Tesco Express - Swillington Church,Wakefield Road,,NE,E0052861,Swillington,Leeds,Swillington,438473,430398,-1.417797643,53.768512856208055,BCT,MKD,TIP,active
450010257,45010257,45010257,Woodlesford School,Parade of shops,Church Street,,SW,E0033902,Woodlesford,Leeds,Woodlesford,436492,429151,-1.44799719,53.757447436299152,BCT,MKD,TIP,active
450010258,45010258,45010258,Gipsy Lane,,Holmsley Lane,,W,E0033902,Woodlesford,Leeds,Woodlesford,435739,428971,-1.459438308,53.755881684010966,BCT,MKD,OTH,active
450010259,45010259,45010259,Sixth Avenue,,Holmsley Lane,,W,E0032952,John OGaunts,Leeds,Woodlesford,435394,428917,-1.46467672,53.755419820709271,BCT,MKD,OTH,active
450010260,45010260,45010260,Newton Lane,,Barnsdale Road,adj,S,E0032181,Allerton Bywater,Castleford,Allerton Bywater,442623,427933,-1.355180553,53.746036683503242,BCT,MKD,TIP,active
450010261,45010261,45010261,The Garden House PH,The Garden House PH,Wheldon Road,opp,S,E0032425,Castleford,,Castleford,443118,425952,-1.347950846,53.728191921321390,BCT,MKD,OTH,active
450010262,45010262,45010262,Colliery Village South View,Turning Circle,Wheldon Road,adj,W,E0033270,Fryston Village,Castleford,New Fryston,445385,426898,-1.313454742,53.736502214159501,BCT,MKD,TIP,active
450010263,45010263,45010263,Fryston Road Wheldon Rd,,Fryston Road,,N,E0032176,Airedale,Castleford,Fryston,445203,426570,-1.316261418,53.733570110055531,BCT,MKD,OTH,active
450010264,45010264,45010264,Fryston Road Park Dale,,Fryston Road,adj,S,E0032176,Airedale,Castleford,Fryston,445265,426375,-1.315350122,53.731812201518338,BCT,MKD,OTH,active
450010265,45010265,45010265,Fryston Rd Elizabeth Drive,,Fryston Road,adj,S,E0032176,Airedale,Castleford,Airedale,445355,426043,-1.314034562,53.728820582480672,BCT,MKD,OTH,active
450010267,45010267,45010267,Coniston Drive,Former Queens Head PH,Kendal Drive,at,S,E0032176,Airedale,Castleford,Airedale,445961,425470,-1.30493509,53.723617896424123,BCT,MKD,OTH,active
450010268,45010268,45010268,Dunderdale Crescent,Playground,Dunderdale Crescent,N bound,NW,E0032708,Ferry Fryston,Castleford,Castleford,445604,426180,-1.310240634,53.730030204327399,BCT,MKD,TIP,active
450010270,45010270,45010270,Redhill Drive,,Queen's Park Drive,opp,E,E0032176,Airedale,Castleford,Airedale,444314,425485,-1.329891466,53.723894824420952,BCT,MKD,TIP,active
450010271,45010271,45010271,Redhill Drive,,Queen's Park Drive,,W,E0032176,Airedale,Castleford,Airedale,444283,425459,-1.330364952,53.723663775740491,BCT,MKD,TIP,active
450010274,45010274,45010274,Stansfield Rd Ings View,,Stansfield Road,at,NW,E0032176,Airedale,Castleford,Airedale,444988,425839,-1.319626322,53.727018844904031,BCT,MKD,OTH,active
450010275,45010275,45010275,Stansfield Rd Stansfield Close,,Stansfield Road,adj,NW,E0032176,Airedale,Castleford,Wheldale - Airedale,444647,425967,-1.324775801,53.728198455450979,BCT,MKD,OTH,active
450010276,45010276,45010276,Stansfield Rd Stansfield Close,,Stansfield Road,,S,E0032176,Airedale,Castleford,Wheldale - Airedale,444640,426009,-1.324875846,53.728576525250290,BCT,MKD,OTH,active
450010278,45010278,45010278,Ringways Whitehall Road,Ringways Roundabout,Whitehall Road,,E,E0033913,Wortley,Leeds,Wortley,426821,431771,-1.594447896,53.781580751289788,BCT,MKD,TIP,active
450010279,45010279,45010279,Royds Lane,Industrial Estate,Whitehall Road,opp,W,E0033913,Wortley,Leeds,Wortley,427028,431787,-1.591305178,53.781713896720518,BCT,MKD,OTH,active
450010280,45010280,45010280,Dixon Lane,Northern Sink Supplies,Whitehall Road,opp,W,E0033913,Wortley,Leeds,Wortley,427390,431844,-1.585806603,53.782207360611793,BCT,MKD,OTH,active
450010281,45010281,45010281,Sheepscar St North,Garage,Sheepscar Street North,,N,E0033546,Sheepscar,Leeds,Sheepscar,430499,435201,-1.538294562,53.812206801456583,BCT,MKD,OTH,active
450010282,45010282,45010282,Scott Hall Grove,Leeds Caribbean Cricket Ground,Scott Hall Road,,NW,E0032439,Chapeltown,Leeds,Scott Hall,430118,436268,-1.543976555,53.821818734035638,BCT,MKD,OTH,active
450010283,45010283,45010283,Stainbeck Lane,Guided Busway,Scott Hall Road,near,S,E0032434,Chapel Allerton,Leeds,Scott Hall,429910,436941,-1.547070861,53.827879373335684,BCT,MKD,OTH,active
450010284,45010284,45010284,King Lane Circus,Prince's Court Flats,Scott Hall Road,,SW,E0033228,Moortown,Leeds,Moortown,430146,438181,-1.543364386,53.839010436082553,BCT,MKD,OTH,active
450010285,45010285,45010285,Scott Hall Rd Wensley View,,Scott Hall Road,adj,SW,E0032434,Chapel Allerton,Leeds,Chapel Allerton,430106,437405,-1.544047949,53.832038358173747,BCT,MKD,OTH,active
450010286,45010286,45010286,Potternewton Lane,Medical Centre - Playing Field,Scott Hall Road,S bound,S,E0032434,Chapel Allerton,Leeds,Scott Hall,430005,436505,-1.545669985,53.823955312311540,BCT,MKD,TIP,active
